genesymbol	log2FoldChange	padj	genename	chromosome_name	idx
YJL035C	2.78783420329971	6.25510614669369e-06	TAD2	10	76
YJL036W	1.24672719041229	0.248902201229134	SNX4	10	75
YJL037W	1.68797842095923	0.0207916468750684	IRC18	10	75
YJL038C	1.56560473231356	0.00883884402783095	LOH1	10	75
YJL039C	5.36000660636701	3.27915422473948e-19	NUP192	10	73
YJL041W	3.85828106350336	0.000143819389287778	NA	10	73
YJL042W	-0.986935146055517	0.0703330864457038	MHP1	10	72
YJL043W	0.185086603255243	0.77608640982736	NA	10	72
YJL044C	-1.75946912726992	0.043879970410008	GYP6	10	71
YJL045W	0.353619306473055	0.512622795460097	NA	10	71
YJL046W	-0.483210151612088	0.825358071270872	AIM22	10	70
YJL047C	-0.403026811464359	0.772846091365527	RTT101	10	69
YJL048C	0.758308995265911	0.76880707743352	UBX6	10	69
YJL049W	2.66418679152251	0.0221457291161882	CHM7	10	69
YJL050W	-0.706959066119439	0.415199389388369	MTR4	10	68
YJL051W	-1.4555275765977	0.0275630723994364	IRC8	10	67
YJL052C-A	2.20376298804307	0.0668002381031554	NA	10	67
YJL052W	0.537070529462109	0.307281920344459	TDH1	10	67
YJL053W	1.16770818232791	0.0769478667033638	PEP8	10	67
YJL054W	-0.582742806099497	0.727365507037471	TIM54	10	66
YJL055W	-1.40896492230284	0.119847369256309	NA	10	66
YJL056C	0.899715571645462	0.448190128892767	ZAP1	10	66
YJL057C	-0.0578330446109493	0.554408190082668	IKS1	10	65
YJL058C	1.75074070920807	0.0116492337192427	BIT61	10	65
YJL059W	0.102173360980818	0.837513344035433	YHC3	10	64
YJL060W	1.30102173171256	0.000715675781583135	BNA3	10	64
YJL061W	0.0591463589849923	0.823957556891958	NUP82	10	64
YJL062W	0.0641813855762535	0.626089645740709	LAS21	10	63
YJL062W-A	0.2093935265742	0.889022684652299	COA3	10	63
YJL063C	-2.79654746542049	0.000536062922457077	MRPL8	10	63
YJL065C	0.306146655348004	0.565602704504241	DLS1	10	63
YJL066C	0.346154884463133	0.865412889602426	MPM1	10	62
YJL068C	0.236561752518568	0.948602240984466	NA	10	62
YJL069C	2.89978893090123	3.59212960590255e-05	UTP18	10	62
YJL070C	0.643516818321693	0.500398285305798	NA	10	61
YJL071W	1.20463233430237	0.295817759812678	ARG2	10	61
YJL072C	0.790892473271453	0.030486751248933	PSF2	10	61
YJL073W	-1.86476360711265	0.00791046633749949	JEM1	10	60
YJL074C	0.158352339716581	0.949744172025987	SMC3	10	59
YJL075C	-0.971555613278265	0.225646056313427	NA	10	59
YJL076W	1.23351760082433	0.0377394319837271	NET1	10	59
YJL077C	0.235179441343067	0.839366427299752	ICS3	10	58
YJL077W-A	-0.126366785603628	0.893979497156688	NA	10	58
YJL077W-B	-4.08328026613962	1.36129046774551e-08	NA	10	58
YJL078C	0.313277512936296	0.354562036884048	PRY3	10	58
YJL079C	-1.01411653017703	0.381176758564135	PRY1	10	57
YJL080C	0.740069617037139	0.453012836943279	SCP160	10	57
YJL081C	-0.0438026643971746	0.345449015713641	ARP4	10	56
YJL082W	0.649655339603036	0.732362084724778	IML2	10	56
YJL083W	-1.24947665104669	0.0791776075588409	TAX4	10	55
YJL084C	-0.417455990542028	0.820555409359445	ALY2	10	54
YJL085W	-1.11031256255036	0.079699049145919	EXO70	10	54
YJL087C	-1.27768323826277	0.335531161963141	TRL1	10	54
YJL088W	0.451298437799982	0.0199790888221964	ARG3	10	53
YJL089W	2.5805348168803	0.000245459182014755	SIP4	10	53
YJL090C	-0.427431443479081	0.624860356536362	DPB11	10	52
YJL091C	-0.496955750673263	0.844428060049047	GWT1	10	52
YJL092W	-0.157618638720633	0.110841811759069	SRS2	10	51
YJL093C	1.67252476724571	0.115990822623015	TOK1	10	50
YJL094C	3.57829089400521	5.31559895587732e-10	KHA1	10	50
YJL095W	1.0466666207285	0.262257601484079	BCK1	10	49
YJL096W	-0.093966681981571	0.701464799524359	MRPL49	10	49
YJL097W	-1.60621804959196	0.483087801974861	PHS1	10	49
YJL098W	-1.18030174886256	0.419282811850413	SAP185	10	48
YJL099W	4.52299186778877	1.05163317091685e-12	CHS6	10	47
YJL100W	4.27793265872259	4.5659552969921e-13	LSB6	10	47
YJL101C	4.25575330003078	1.1436823636117e-11	GSH1	10	46
YJL102W	0.924477825404509	0.567857545145884	MEF2	10	46
YJL103C	-0.415918706249215	0.470661582682956	GSM1	10	45
YJL104W	-0.251836994589964	0.82079338058766	PAM16	10	45
YJL105W	-2.09071398857208	0.00378166768235494	SET4	10	45
YJL106W	-1.65251452137684	0.00363486149306692	IME2	10	44
YJL107C	-1.83153938895906	0.0567487304558727	NA	10	43
YJL108C	-4.68510084140226	7.09340515173669e-08	PRM10	10	43
YJL109C	4.65676028546877	2.7621330156539e-12	UTP10	10	42
YJL110C	1.67554470734897	0.315416018065874	GZF3	10	41
YJL111W	-0.523631425460415	0.782446491852588	CCT7	10	41
YJL112W	1.14504191844111	0.280661478275913	MDV1	10	41
YJL114W	1.15730203191484	0.234102676389452	NA	10	39
YJL115W	-0.0253790563559018	0.669978149596297	ASF1	10	39
YJL116C	0.931722889092087	0.135125508717639	NCA3	10	38
YJL117W	2.55459969912593	6.04639124156102e-05	PHO86	10	38
YJL118W	0.210462748029185	0.9321508146656	NA	10	38
YJL121C	-2.62287704375747	0.00578738350597907	RPE1	10	38
YJL122W	-2.90450568072934	7.70397728488128e-05	ALB1	10	37
YJL123C	-0.309787050023984	0.697289580748825	MTC1	10	37
YJL124C	0.802121935952374	0.19825705311722	LSM1	10	37
YJL125C	1.03791740798491	0.0767160807282826	GCD14	10	37
YJL126W	0.0044164479188437	0.971731915394194	NIT2	10	36
YJL127C	1.89661250529372	0.020896293144966	SPT10	10	36
YJL127C-B	4.43126461230898	2.95737633712848e-09	NA	10	36
YJL128C	-0.104035017489081	0.455633417421633	PBS2	10	35
YJL129C	2.60299719652574	0.000350182354121995	TRK1	10	34
YJL130C	-0.809782530787342	0.521887934046114	URA2	10	33
YJL131C	0.599291505815508	0.569777137720172	AIM23	10	32
YJL132W	0.195923909843622	0.938712617460837	NA	10	32
YJL133C-A	1.9581874620597	0.34056499450962	NA	10	31
YJL133W	5.83467619661202	3.37707182916753e-18	MRS3	10	32
YJL134W	2.85502778223541	0.00137665988107962	LCB3	10	31
YJL136C	-2.51032883088603	0.0112093464701183	RPS21B	10	31
YJL136W-A	0.0757824733066355	0.974869635106783	NA	10	31
YJL137C	-2.31124302886423	0.0245430380323006	GLG2	10	30
YJL138C	-1.66862185267193	0.121910416109487	TIF2	10	30
YJL139C	-0.388596432227945	0.776214146791467	YUR1	10	30
YJL140W	-0.0410382743983921	0.481444340235502	RPB4	10	30
YJL141C	0.540668798273998	0.794500972791017	YAK1	10	29
YJL142C	-2.00051012495134	0.0089431850196763	NA	10	29
YJL143W	0.992724745628159	0.432351725085487	TIM17	10	29
YJL144W	3.30920966462797	4.41622355929202e-06	NA	10	29
YJL145W	5.62459003216646	1.82465956975269e-19	SFH5	10	29
YJL146W	0.753359856844568	0.500398285305798	IDS2	10	28
YJL147C	-1.33669191505938	0.0110688551638259	MRX5	10	28
YJL148W	-3.06595990250793	6.34741486266216e-05	RPA34	10	28
YJL149W	-0.550199592525248	0.679820220043291	DAS1	10	27
YJL151C	3.44750056741155	9.80977040782386e-08	SNA3	10	27
YJL153C	-0.770066205745165	0.453012836943279	INO1	10	26
YJL154C	5.05737686181264	4.24811423034996e-16	VPS35	10	26
YJL155C	1.01509021436267	0.274780944097097	FBP26	10	25
YJL156C	0.0455339472274402	0.996073591606536	SSY5	10	25
YJL157C	1.28399107661226	0.0651486175683556	FAR1	10	24
YJL158C	0.788640420131413	0.223102971308343	CIS3	10	24
YJL159W	0.892696679504156	0.0029478753526525	HSP150	10	24
YJL160C	-0.118493621082209	0.973057960610979	PIR5	10	23
YJL161W	-2.38567678517055	0.00357675627105403	FMP33	10	23
YJL162C	1.33630736956291	0.167153217575696	JJJ2	10	22
YJL163C	0.524631351215281	0.47136562101888	NA	10	22
YJL164C	0.329162051870386	0.87307888441311	TPK1	10	21
YJL165C	0.808618571792959	0.203912677749127	HAL5	10	21
YJL166W	-0.554668799578586	0.824657349156842	QCR8	10	21
YJL167W	0.176971892935747	0.461705268679705	ERG20	10	21
YJL168C	-2.13785558960257	0.0632624779742783	SET2	10	20
YJL170C	-0.640420121000595	0.697622129010853	ASG7	10	20
YJL171C	-0.766243840987656	0.818321981206105	TOH1	10	19
YJL172W	-0.0391689819740656	0.00301891771078795	CPS1	10	19
YJL173C	0.0468164920831608	0.214928413846159	RFA3	10	19
YJL174W	1.00741830442816	0.471618826013312	KRE9	10	19
YJL176C	-1.19984832897596	0.261478761565035	SWI3	10	18
YJL177W	-3.15672220168392	0.00299291845929897	RPL17B	10	18
YJL178C	-0.150379791974382	0.874952285571802	ATG27	10	17
YJL179W	-0.947774730149139	0.0523127033050784	PFD1	10	17
YJL180C	2.75951043342412	1.3249213970824e-06	ATP12	10	17
YJL181W	3.86411517275349	6.79887384568664e-06	RBH1	10	17
YJL183W	-1.69771758643192	0.225213584463209	MNN11	10	16
YJL184W	-0.686273117749377	0.680950131271205	GON7	10	16
YJL185C	-2.0732609995172	0.00145654170639303	ATG36	10	16
YJL186W	-1.7136065829521	0.0713178380998975	MNN5	10	16
YJL187C	0.403322305079886	0.671502438894917	SWE1	10	15
YJL189W	-2.83657075142068	0.000400078538675328	RPL39	10	15
YJL190C	-3.60683524566123	0.00071783151209651	RPS22A	10	14
YJL191W	-2.09511138438921	0.0475904690949857	RPS14B	10	14
YJL192C	-0.594648325800145	0.609601034634664	SOP4	10	14
YJL193W	0.419209469281875	0.884202710731487	NA	10	14
YJL194W	-0.583764414579123	0.18875892035901	CDC6	10	13
YJL196C	-0.714659410436798	0.336506980866054	ELO1	10	13
YJL197W	-1.11976675600563	0.352185902907856	UBP12	10	12
YJL198W	-1.36481463938963	0.366653825330835	PHO90	10	12
YJL199C	1.55493316869862	0.529363463919078	NA	10	11
YJL200C	2.95221376222136	1.65526326864067e-05	ACO2	10	11
YJL201W	0.852059694258126	0.325015385375236	ECM25	10	10
YJL203W	-0.340169708745552	0.938244155902059	PRP21	10	10
YJL204C	-0.463960143769608	0.854290366579102	RCY1	10	10
YJL205C	0.639592901035214	0.276267150241468	NCE101	10	10
YJL206C	-2.21186369450052	0.0160622496130848	NA	10	9
YJL207C	0.458199893023009	0.840229351052396	LAA1	10	8
YJL208C	1.30499602554174	0.246445836992423	NUC1	10	8
YJL209W	-3.23170630876509	0.000951000165365702	CBP1	10	7
YJL210W	0.742677457553025	0.571479176105728	PEX2	10	7
YJL212C	1.18385351721286	0.0962254048062135	OPT1	10	6
YJL213W	-0.635656794513997	0.528389818353645	NA	10	6
YJL214W	-0.249254185114948	0.948602240984466	HXT8	10	5
YJL216C	-1.56272640688178	0.350206141091635	IMA5	10	4
YJL217W	-1.99233804504915	0.185171928712843	REE1	10	4
YJL219W	-0.0937411655915754	0.230431484036153	HXT9	10	3
YJL225C	-0.941884011079785	0.285812482120723	NA	10	0
YJR001W	0.578807564077903	0.627264877720572	AVT1	10	87
YJR002W	0.885127671106159	0.0645925374206744	MPP10	10	87
YJR003C	-3.53215412026231	4.19265530182839e-05	MRX12	10	88
YJR004C	1.62512471546239	0.00985293449268161	SAG1	10	88
YJR005W	0.667786923425045	0.534893928526331	APL1	10	89
YJR006W	-2.16563449792329	0.0271059855545745	POL31	10	89
YJR007W	-0.427285313028476	0.790183759892363	SUI2	10	90
YJR008W	-2.77828874562497	3.2972537623527e-05	MHO1	10	90
YJR009C	-1.78688132086937	0.114598193526074	TDH2	10	90
YJR010C-A	-0.830046196165209	0.393628673900814	SPC1	10	91
YJR010W	1.34641510212571	0.125395322639869	MET3	10	91
YJR011C	-1.10012183685016	0.582693925166368	NA	10	91
YJR012C	-1.06382695476328	0.310914556808528	NA	10	91
YJR013W	-2.23351057618825	0.00153674353614518	GPI14	10	92
YJR014W	-1.04154986027999	0.236433319725876	TMA22	10	92
YJR015W	0.700021931994782	0.458877820733927	NA	10	92
YJR016C	-1.59638440458793	0.16872519420898	ILV3	10	92
YJR017C	-1.37695089488222	0.177702321450264	ESS1	10	93
YJR019C	-0.702830733417537	0.631196161067031	TES1	10	93
YJR021C	-0.481304896580514	0.814708459311031	REC107	10	93
YJR022W	0.350759885491628	0.168193592020149	LSM8	10	93
YJR024C	-0.710525540289107	0.0791150943511849	MDE1	10	94
YJR025C	-0.37634504801735	0.605995363641652	BNA1	10	94
YJR030C	-1.69342499636104	0.014645933872082	RBH2	10	96
YJR031C	1.59306206827005	0.0767686547185457	GEA1	10	97
YJR032W	4.19379604022466	1.48960015437986e-09	CPR7	10	98
YJR033C	-0.518318085556915	0.500739440763458	RAV1	10	98
YJR034W	1.69817660853684	0.258273321802317	PET191	10	99
YJR035W	0.530758990700128	0.558153618137804	RAD26	10	99
YJR036C	-0.548203967899832	0.528577572140639	HUL4	10	100
YJR039W	-1.93633696766124	0.00388560655900453	NA	10	100
YJR040W	-0.369308723356046	0.824073491990669	GEF1	10	101
YJR041C	-0.806664425855557	0.76345394226023	URB2	10	102
YJR042W	-0.663209289802556	0.76281637269671	NUP85	10	102
YJR043C	-1.84130410760893	0.162643655956256	POL32	10	103
YJR044C	1.88794660059626	0.0102001844337909	VPS55	10	103
YJR045C	-0.320774119140344	0.937528104618227	SSC1	10	103
YJR046W	-0.690020160667327	0.508930876066241	TAH11	10	104
YJR048W	-2.19759152257235	0.016431302258863	CYC1	10	105
YJR049C	-0.330626586646391	0.794448231435386	UTR1	10	105
YJR050W	-1.98799018656936	0.18675877038725	ISY1	10	105
YJR051W	0.775508437778677	0.560461206244034	OSM1	10	105
YJR052W	0.445511990794629	0.845192243694439	RAD7	10	106
YJR053W	0.0896853303798719	0.339354652196736	BFA1	10	106
YJR054W	1.52010486734008	0.0692466250503127	KCH1	10	107
YJR055W	-0.712102007742013	0.873527308685289	HIT1	10	107
YJR056C	-0.938239016096816	0.660504506019022	NA	10	108
YJR057W	-0.140615225236824	0.584261429083029	CDC8	10	108
YJR058C	-1.4821440821799	0.0413747362137374	APS2	10	108
YJR059W	0.715854962480055	0.471918107609072	PTK2	10	109
YJR060W	-0.371746239925751	0.816119805396661	CBF1	10	109
YJR061W	-0.413100014861382	0.727270995757342	NA	10	110
YJR062C	0.619574707597085	0.887311580898291	NTA1	10	110
YJR063W	-1.86720381745641	0.468843259166678	RPA12	10	111
YJR064W	-1.91924775587883	0.000862184054447929	CCT5	10	111
YJR065C	0.515034315004071	0.631469655825967	ARP3	10	111
YJR066W	-1.14726682953316	0.0824783008724213	TOR1	10	111
YJR067C	-0.381574815066097	0.438710004533169	YAE1	10	113
YJR068W	-0.847009518021189	0.0633820451433851	RFC2	10	113
YJR069C	-0.465829368075806	0.538206588378155	HAM1	10	113
YJR070C	-0.737138171165316	0.785490132663839	LIA1	10	113
YJR072C	-1.61669379192954	0.0731212209736534	NPA3	10	114
YJR073C	-0.935900817848312	0.675225823197284	OPI3	10	114
YJR074W	1.50199764001942	0.181103436305515	MOG1	10	114
YJR075W	1.04040990342109	0.242046257939204	HOC1	10	114
YJR076C	0.373643311785767	0.020896293144966	CDC11	10	115
YJR077C	0.125946852791744	0.914609397396485	MIR1	10	115
YJR078W	1.73907801938251	0.139906087095306	BNA2	10	115
YJR079W	-0.693005802377526	0.355713715575254	NA	10	116
YJR080C	2.35138048958284	0.00034963553377309	AIM24	10	116
YJR082C	1.34867942175332	0.640969040166809	EAF6	10	116
YJR083C	1.0473217205624	0.341831592221827	ACF4	10	116
YJR084W	1.87904530276074	0.0400572517270013	NA	10	116
YJR085C	0.210751566285089	0.127133014175715	NA	10	117
YJR086W	-0.126649245121022	0.181695944256366	STE18	10	117
YJR088C	-2.45508254312334	0.000440552029062546	EMC2	10	117
YJR089W	2.58956155617537	3.69506715414829e-05	BIR1	10	117
YJR090C	1.17375639549431	0.451461028998064	GRR1	10	118
YJR091C	1.71019258455551	0.0350241809692976	JSN1	10	119
YJR092W	0.273851036565686	0.916268652485458	BUD4	10	119
YJR093C	-0.809377822025984	0.627284391536242	FIP1	10	120
YJR094C	-0.211361520718258	0.933040748726953	IME1	10	120
YJR094W-A	-2.77168930566828	0.0192563495589152	RPL43B	10	121
YJR095W	0.83912601189289	0.545265758455534	SFC1	10	121
YJR096W	0.0479087310487513	0.95735444478326	NA	10	122
YJR097W	1.10671170282922	0.47448396061935	JJJ3	10	122
YJR098C	-0.883005390215474	0.657759579180599	NA	10	122
YJR099W	0.514671559772877	0.292030069453383	YUH1	10	123
YJR100C	-0.484998226344436	0.287015186894611	AIM25	10	123
YJR101W	-1.45507810231048	0.0567058922240804	RSM26	10	123
YJR102C	-0.568045449144042	0.228718382913584	VPS25	10	123
YJR103W	-0.096985308355435	0.114261459705834	URA8	10	124
YJR104C	-0.213156597080468	0.560894286175366	SOD1	10	124
YJR105W	3.69474440140771	3.41552326238983e-07	ADO1	10	124
YJR106W	-0.783663882471452	0.147488314857619	ECM27	10	124
YJR107W	-0.88165284618152	0.42958807122349	LIH1	10	125
YJR108W	0.593191112881861	0.805960663843821	ABM1	10	125
YJR109C	-0.954343502645705	0.256976460466363	CPA2	10	125
YJR110W	0.811301868076329	0.622076090694598	YMR1	10	126
YJR111C	1.32965640170055	0.345832532045092	PXP2	10	127
YJR112W	-2.3651434097627	0.0352643528304667	NNF1	10	127
YJR112W-A	-0.356117264211748	0.0773125581448733	NA	10	127
YJR113C	0.474572858797814	0.749673501470666	RSM7	10	127
YJR115W	-1.19958917804554	0.42958807122349	NA	10	127
YJR116W	-0.175328520958014	0.967318492402608	TDA4	10	128
YJR117W	0.668820493252465	0.0569331772549473	STE24	10	128
YJR118C	-1.83354222875241	0.0767160807282826	ILM1	10	128
YJR119C	-1.63818810706968	0.0477346872412887	JHD2	10	128
YJR120W	2.12474444213675	0.0184804018938594	NA	10	129
YJR121W	-0.728609811004051	0.623289044229086	ATP2	10	129
YJR122W	-0.163349265272312	0.474283230153057	IBA57	10	129
YJR123W	-3.38556454422561	0.000379679597393154	RPS5	10	130
YJR124C	1.79149283678005	0.0130279949423294	NA	10	130
YJR125C	-0.00294303935896095	0.516158592723158	ENT3	10	130
YJR126C	0.637100661348171	0.590325617732682	VPS70	10	131
YJR127C	0.249765838896535	0.931506603401919	RSF2	10	131
YJR128W	-1.3812327841229	0.185050126825085	NA	10	132
YJR129C	-1.55220080465425	0.0838386235381116	EFM3	10	132
YJR130C	-0.545202925641152	0.549027176475841	STR2	10	133
YJR131W	2.16626300096929	0.00192577547443632	MNS1	10	133
YJR132W	0.697122716687947	0.0377394319837271	NMD5	10	133
YJR133W	1.17634621909153	0.483939227086361	XPT1	10	134
YJR134C	-0.0643940150721961	0.0950748362461087	SGM1	10	134
YJR135C	-0.510794189042587	0.890888699326897	MCM22	10	135
YJR135W-A	-1.48124779823026	0.461861678247678	TIM8	10	135
YJR136C	0.268649945520678	0.948835282255576	TTI2	10	135
YJR137C	-0.563225043306725	0.772911313252638	MET5	10	135
YJR138W	1.44657193202996	0.165340917478567	IML1	10	136
YJR139C	0.132939627882517	0.0813605690441734	HOM6	10	137
YJR140C	0.191407170786094	0.605882071750007	HIR3	10	138
YJR141W	0.511405448675609	0.791819489423003	IPA1	10	139
YJR142W	0.462885335839679	0.650951044103282	NA	10	139
YJR143C	-0.318406220136647	0.794934987996333	PMT4	10	139
YJR144W	-1.26404538362217	0.479891203761713	MGM101	10	140
YJR145C	-3.02758761493915	0.00951153735215388	RPS4A	10	140
YJR146W	-1.13066466030787	0.349657956309073	NA	10	140
YJR147W	-1.32969336127143	0.173639221428038	HMS2	10	140
YJR148W	1.40326002488832	0.166251621289393	BAT2	10	141
YJR149W	1.46770369274204	0.46908438417361	NA	10	141
YJR150C	0.0257250906647918	0.219619103781787	DAN1	10	141
YJR151C	-1.02092933387155	0.260909224770822	DAN4	10	142
YJR151W-A	1.94153905689606	0.0856766674277607	NA	10	143
YJR152W	-0.704144901025066	0.614969464490762	DAL5	10	143
YJR153W	0.121881053689332	0.952511863349524	PGU1	10	144
YJR154W	0.387378810558577	0.843197943734762	NA	10	145
YJR155W	0.146860384326241	0.656553563148728	AAD10	10	145
YJR158W	0.844024260636188	0.37130065600551	HXT16	10	146
YJR159W	2.31359501220273	0.00515955491610913	SOR1	10	147
YJR160C	1.90139696536197	0.0456135294220717	MPH3	10	147
YJR161C	-1.01512131870711	0.533451558354475	COS5	10	148
YKL001C	1.48372510408187	0.00142525889580307	MET14	11	87
YKL002W	-1.55900031886545	0.041433658437545	DID4	11	87
YKL003C	-0.448023188217985	0.672098111652333	MRP17	11	87
YKL004W	3.9802238911746	1.00502696473619e-08	AUR1	11	87
YKL005C	-0.424725066459665	0.843793173565928	BYE1	11	86
YKL006C-A	0.533459823198326	0.012303513052339	SFT1	11	86
YKL006W	-2.77328159881161	0.0119069614780254	RPL14A	11	86
YKL007W	-1.15955006592939	0.048200961239964	CAP1	11	85
YKL008C	-0.905497695562148	0.326766053493289	LAC1	11	85
YKL009W	-3.20639083783346	0.00514107654037385	MRT4	11	85
YKL010C	1.22781537319626	0.219140502212323	UFD4	11	84
YKL011C	0.731501417636891	0.146881846492769	CCE1	11	84
YKL012W	0.894893308064018	0.427165730857819	PRP40	11	83
YKL013C	1.67103921523027	0.152236010391552	ARC19	11	83
YKL014C	-1.60898895785793	0.0712419323606209	URB1	11	82
YKL015W	-1.45832874959975	0.24370197951561	PUT3	11	81
YKL016C	0.498453958345888	0.872296426495443	ATP7	11	81
YKL017C	-0.917400940455723	0.0982012314412364	HCS1	11	81
YKL018C-A	0.343646271314321	0.0594855815261765	NA	11	80
YKL018W	-0.304682240252382	0.642849864414279	SWD2	11	80
YKL019W	-0.739001839560747	0.00954464824677186	RAM2	11	80
YKL020C	-0.0445514964292203	0.884168391806974	SPT23	11	79
YKL021C	-1.67895917696975	0.138264869459362	NA	11	79
YKL022C	-0.532484171054652	0.463844993390005	CDC16	11	78
YKL023C-A	3.07794720980669	9.08689262791114e-06	NA	11	78
YKL023W	-0.738071440274193	0.483087801974861	NA	11	78
YKL024C	-0.296459800011967	0.961976748269083	URA6	11	78
YKL025C	0.900295820342338	0.411354530167502	PAN3	11	78
YKL026C	-0.683283535782755	0.802691744350596	GPX1	11	77
YKL027W	5.27661855149931	2.94355872635387e-21	TCD2	11	77
YKL028W	-0.481404379229373	0.625320908714132	TFA1	11	77
YKL029C	0.0064712307121512	0.63296712605727	MAE1	11	76
YKL032C	0.183510767137124	0.840406028500572	IXR1	11	76
YKL033W	1.91448696057932	0.00050468792134622	TTI1	11	75
YKL033W-A	1.74773422361206	0.0123995644468254	NA	11	74
YKL034W	-1.26232121921339	0.269286392589732	TUL1	11	74
YKL035W	-0.330318240924648	0.933870253812263	UGP1	11	73
YKL037W	1.21277848552592	0.119838487200057	AIM26	11	73
YKL038W	0.947700411200755	0.497632421731568	RGT1	11	73
YKL039W	0.384443192038565	0.399068369453868	PTM1	11	72
YKL040C	-0.579950478591686	0.45748454332981	NFU1	11	72
YKL041W	-1.89574708983434	0.0380620251044662	VPS24	11	72
YKL042W	0.99381725799949	0.27458028470759	SPC42	11	71
YKL043W	0.186815015567494	0.974869635106783	PHD1	11	71
YKL044W	1.29375588755121	0.529487854490952	MMO1	11	71
YKL045W	-0.646219017149669	0.461722891543769	PRI2	11	70
YKL046C	1.58630581550029	0.345832532045092	DCW1	11	70
YKL047W	0.246937977085123	0.689750867153259	ANR2	11	69
YKL048C	1.1499373737948	0.389382649534398	ELM1	11	69
YKL049C	1.31147932260847	0.594670300429176	CSE4	11	69
YKL050C	-0.675048584508898	0.682893982202393	NA	11	68
YKL051W	0.616128522488615	0.40027152878534	SFK1	11	68
YKL052C	-0.613108253873567	0.611655774142187	ASK1	11	67
YKL053C-A	3.33479493247087	1.02784498956575e-07	MDM35	11	67
YKL054C	-0.387258717823618	0.0340147711022529	DEF1	11	67
YKL055C	-1.84144291710064	0.0426845622234452	OAR1	11	67
YKL056C	-2.34894592024783	0.086640340200607	TMA19	11	66
YKL057C	-1.18798347176545	0.048011462789145	NUP120	11	66
YKL058W	0.313459363596098	0.522610675169102	TOA2	11	66
YKL059C	0.112800121934517	0.952775989952829	MPE1	11	65
YKL060C	-1.85340195157803	0.10758697453273	FBA1	11	65
YKL061W	0.399891197298124	0.869490414015966	BLI1	11	65
YKL062W	-1.06632525082295	0.486435220417044	MSN4	11	64
YKL063C	-2.02271928964626	0.00828077179445349	NA	11	64
YKL064W	-0.169939893066712	0.851463135443613	MNR2	11	63
YKL065C	1.86599890437372	0.0266240038441464	YET1	11	63
YKL065W-A	1.75204860817068	0.0602048418334954	NA	11	63
YKL067W	2.01724016097409	0.013889842786393	YNK1	11	62
YKL068W	0.55138280510207	0.504302246877985	NUP100	11	62
YKL068W-A	0.501204859992743	0.673508353150723	NA	11	61
YKL069W	-0.46893226695833	0.869490414015966	NA	11	61
YKL070W	-0.608907865761891	0.486574025755828	NA	11	61
YKL071W	-2.15454181575842	0.000825190743328078	NA	11	61
YKL072W	0.817093739477515	0.537120578926357	STB6	11	59
YKL073W	-0.146746568616952	0.935065798189652	LHS1	11	59
YKL074C	2.70873522851049	5.65685473229189e-05	MUD2	11	58
YKL075C	0.212381996139201	0.937057248853291	NA	11	58
YKL077W	-1.73155694653526	0.0457797758459647	NA	11	58
YKL078W	1.15392963800068	0.489038608016024	DHR2	11	57
YKL079W	2.33260328514612	0.0410860191679243	SMY1	11	57
YKL080W	-0.14001397477244	0.747209077603001	VMA5	11	57
YKL081W	-3.15723175686694	0.000198747900436284	TEF4	11	56
YKL082C	-1.29026150208395	0.21634534670326	RRP14	11	56
YKL084W	-0.464080823712205	0.856928994131981	HOT13	11	56
YKL085W	0.94351961077376	0.112004786353516	MDH1	11	55
YKL086W	5.31521739107425	4.38772717690222e-06	SRX1	11	55
YKL087C	0.0674609700685305	0.567123567758985	CYT2	11	55
YKL088W	-0.443668195189815	0.66239719252238	CAB3	11	55
YKL089W	0.0758938384322834	0.988891082110334	MIF2	11	54
YKL090W	3.01475183961699	2.12464436551747e-08	CUE2	11	54
YKL091C	1.1525803993781	0.430823506329011	NA	11	53
YKL092C	-1.394366589609	0.206702649110953	BUD2	11	53
YKL093W	-0.658890087160496	0.456784436290446	MBR1	11	52
YKL094W	0.616011471523738	0.50604174594516	YJU3	11	52
YKL095W	1.30552937283928	0.5182250597345	YJU2	11	52
YKL096C-B	0.346346177901406	0.784955210979139	NA	11	51
YKL096W	-1.55357539474806	0.0621056925264943	CWP1	11	52
YKL096W-A	0.291686379635897	0.228375328395343	CWP2	11	51
YKL097C	2.62689555396696	0.00644940181591439	NA	11	51
YKL098W	2.01954071592626	0.0238536939559277	MTC2	11	51
YKL099C	-2.8471550244379	0.0371946604924162	UTP11	11	51
YKL100C	-0.478769604705976	0.837754154200681	YPF1	11	50
YKL101W	-0.0508016585480207	0.136987327480431	HSL1	11	49
YKL102C	1.50769905564941	1.54895271701645e-06	NA	11	49
YKL103C	1.43500360584344	0.000468882310385049	APE1	11	49
YKL104C	1.52745995780547	0.0525048693283675	GFA1	11	48
YKL105C	0.151746949415471	0.618062824650875	SEG2	11	47
YKL106C-A	3.99345295016967	2.13306454591018e-05	NA	11	47
YKL106W	2.91062015852071	0.00381505954850941	AAT1	11	47
YKL107W	-0.0249726152152525	0.809891484726476	NA	11	47
YKL108W	2.74024061715284	0.000884151471433091	SLD2	11	46
YKL109W	0.0229321309755049	0.0221270292952792	HAP4	11	46
YKL110C	0.175725103701254	0.91873505027896	KTI12	11	45
YKL112W	-0.279512119856028	0.930000596569755	ABF1	11	45
YKL113C	0.849421613450826	0.350961260456755	RAD27	11	44
